58, 234, 172
73, 236, 182
55, 235, 175
87, 235, 188
80, 234, 186
58, 235, 173
58, 238, 178
64, 237, 188
64, 240, 184
62, 236, 177
64, 241, 185
61, 237, 182
50, 236, 176
77, 235, 186
62, 239, 178
99, 237, 193
